sequence,timestamp_sec,timestamp_nsec,uniqueID,pixels_u,pixels_v,pose_x,pose_y,pose_z
10,1,36909568,380,233.09552001953125,97.25543212890625,-13.376702308654785,30.308855056762695,2.9208743572235107
10,1,36909568,381,141.3177947998047,152.91250610351562,-12.766600608825684,25.144424438476562,0.8734807372093201
10,1,36909568,524,398.3125915527344,166.91050720214844,-13.8240385055542,47.804378509521484,1.1336747407913208
10,1,36909568,383,690.4817504882812,5.958865165710449,0.9428794384002686,23.541339874267578,4.0956196784973145
10,1,36909568,385,266.84912109375,49.44157028198242,-11.130973815917969,28.180667877197266,4.047068119049072
10,1,36909568,393,423.8740539550781,29.829025268554688,-6.648430824279785,28.805755615234375,4.753209590911865
10,1,36909568,394,530.6677856445312,229.4651336669922,-4.239329814910889,34.27230453491211,-1.5487867593765259
10,1,36909568,422,482.5024719238281,97.00833892822266,-8.462721824645996,45.087955474853516,4.706848621368408
10,1,36909568,450,1009.594970703125,142.5616912841797,7.401741981506348,22.523723602294922,0.9705880880355835
10,1,36909568,473,937.4305419921875,37.90113830566406,3.158555507659912,15.741806983947754,1.765029788017273
10,1,36909568,478,1050.5816650390625,142.3685302734375,8.23478889465332,22.55588722229004,0.9772654175758362
10,1,36909568,480,380.4617004394531,240.8609619140625,-7.888297080993652,28.59833526611328,-1.5883584022521973
10,1,36909568,481,811.178466796875,318.8316650390625,1.826672077178955,15.988541603088379,-1.4784187078475952
10,1,36909568,482,126.60939025878906,205.9696502685547,-12.98526668548584,24.916173934936523,-0.4540902078151703
10,1,36909568,484,114.29480743408203,247.91700744628906,-12.754633903503418,24.190292358398438,-1.41962468624115
10,1,36909568,494,304.5004577636719,285.77783203125,-5.707963466644287,19.07145881652832,-1.5755839347839355
10,1,36909568,502,395.1631774902344,92.52922821044922,-7.2402496337890625,28.00432777404785,2.736933469772339
10,1,36909568,503,300.385009765625,55.235679626464844,-10.005271911621094,27.945537567138672,3.8351027965545654
10,1,36909568,505,208.83457946777344,304.73468017578125,-6.0942063331604,17.08426856994629,-1.5781100988388062
12,1,244241920,585,1165.767578125,97.09617614746094,9.30990982055664,22.75202751159668,1.752690315246582
12,1,244241920,578,343.9099426269531,100.18984985351562,-9.457826614379883,30.807809829711914,2.7085623741149902
12,1,244241920,586,324.949462890625,197.39178466796875,-7.699062347412109,25.59711456298828,-0.20951172709465027
12,1,244241920,577,1185.447509765625,133.10601806640625,9.575196266174316,22.626264572143555,1.0770238637924194
13,1,347979008,672,695.8158569335938,58.36083221435547,1.4259984493255615,33.95817565917969,4.365799903869629
13,1,347979008,677,132.2724609375,255.72335815429688,-10.440750122070312,23.729719161987305,-1.3273882865905762
13,1,347979008,743,816.7725219726562,56.54115676879883,2.7137179374694824,22.702659606933594,2.377352476119995
13,1,347979008,682,410.7811279296875,193.22434997558594,-10.37340259552002,40.69709777832031,-0.18411755561828613
13,1,347979008,651,496.41290283203125,165.2943878173828,-14.632367134094238,79.87529754638672,2.154218912124634
13,1,347979008,748,570.8170166015625,258.9876708984375,-1.8295295238494873,24.8088321685791,-1.4178935289382935
13,1,347979008,653,376.97613525390625,120.26876068115234,-14.772217750549316,48.5123291015625,3.6817264556884766
13,1,347979008,719,963.9246826171875,139.98001098632812,5.1710124015808105,22.57672691345215,0.9013704061508179
13,1,347979008,688,664.5718383789062,244.3282012939453,0.19619503617286682,27.377532958984375,-1.3042796850204468
13,1,347979008,690,405.8904724121094,61.75428009033203,-6.520883083343506,28.420307159423828,3.3383398056030273
13,1,347979008,692,568.4876098632812,183.135986328125,-249.42056274414062,2442.168212890625,12.33324909210205
13,1,347979008,725,707.0870971679688,12.856966018676758,0.8387020230293274,23.460670471191406,3.342392921447754
13,1,347979008,664,177.92953491210938,54.84145736694336,-13.194804191589355,29.292898178100586,3.813944101333618
13,1,347979008,665,285.10540771484375,126.38310241699219,-12.269420623779297,33.394412994384766,2.0627710819244385
13,1,347979008,669,234.63522338867188,166.9383544921875,-13.226009368896484,32.08594512939453,0.7289221286773682
13,1,347979008,754,1106.11181640625,327.65234375,2.7949259281158447,14.994415283203125,-0.8734989166259766
13,1,347979008,709,107.47359466552734,69.35215759277344,-13.088217735290527,26.488412857055664,2.882225513458252
14,1,451595776,789,310.833740234375,291.0119934082031,-5.718090057373047,22.034015655517578,-1.5826091766357422
14,1,451595776,790,667.1836547851562,44.141658782958984,0.40190547704696655,35.14186096191406,4.901432991027832
14,1,451595776,796,724.4044799804688,80.86414337158203,2.3102073669433594,34.95781326293945,3.61116623878479
14,1,451595776,798,174.36866760253906,281.04754638671875,-8.923641204833984,23.44974136352539,-1.6337532997131348
14,1,451595776,801,396.2771301269531,286.7825927734375,-4.325943946838379,22.05633544921875,-1.5027599334716797
14,1,451595776,810,230.66973876953125,244.2178192138672,-8.058517456054688,23.77381134033203,-0.9832496643066406
14,1,451595776,819,419.1614990234375,160.81015014648438,-12.61471939086914,49.43344497680664,1.374001383781433
14,1,451595776,821,75.47576904296875,124.22708892822266,-13.07286262512207,26.22842025756836,1.4748631715774536
14,1,451595776,825,587.0341186523438,209.2471923828125,-3.079925537109375,44.187076568603516,-1.0259580612182617
14,1,451595776,831,318.6657409667969,229.4747772216797,-7.279923439025879,25.698781967163086,-0.8230642676353455
14,1,451595776,835,209.31884765625,113.3344497680664,-13.291590690612793,31.535110473632812,2.258526086807251
14,1,451595776,839,632.5361328125,201.33782958984375,-1.1814926862716675,63.29776382446289,-1.0098180770874023
14,1,451595776,843,979.2076416015625,99.40043640136719,4.9243621826171875,22.485301971435547,1.4807411432266235
14,1,451595776,845,204.4962921142578,61.97328567504883,-13.215428352355957,31.167896270751953,3.7026243209838867
14,1,451595776,846,823.935302734375,330.390869140625,1.535569190979004,18.601789474487305,-1.4437040090560913
14,1,451595776,847,328.9253845214844,16.390090942382812,-7.591392517089844,26.87931251525879,3.96846342086792
14,1,451595776,849,744.872314453125,36.0908203125,2.4163594245910645,31.43852996826172,4.367445468902588
14,1,451595776,860,163.06063842773438,229.7150115966797,-9.351134300231934,23.77206039428711,-0.7146129012107849
14,1,451595776,861,519.754150390625,204.7570343017578,-8.513676643371582,57.74672317504883,-1.1369837522506714
14,1,451595776,862,769.4122314453125,245.03810119628906,1.7785054445266724,23.438024520874023,-0.9261586666107178
14,1,451595776,869,667.9429321289062,285.4568786621094,-0.020426711067557335,22.30772590637207,-1.4803869724273682
14,1,451595776,874,612.4629516601562,282.14190673828125,-0.8555344343185425,21.680370330810547,-1.361164927482605
14,1,451595776,764,451.2239990234375,222.177978515625,-7.6009202003479,37.44636154174805,-1.2519726753234863
16,1,658959616,897,355.26910400390625,248.7674102783203,-7.063440799713135,28.437294006347656,-1.2568206787109375
16,1,658959616,930,745.5532836914062,169.8994140625,3.8861520290374756,44.39396667480469,0.9404552578926086
16,1,658959616,934,306.51739501953125,345.53131103515625,-4.03900146484375,19.81336784362793,-1.5363552570343018
16,1,658959616,929,154.01144409179688,358.17059326171875,-5.388006687164307,19.41970443725586,-1.5926539897918701
16,1,658959616,903,344.1789245605469,171.47900390625,-14.015110969543457,44.09413528442383,0.8372798562049866
16,1,658959616,904,1152.1751708984375,128.07510375976562,6.457892894744873,22.765161514282227,0.9618566632270813
16,1,658959616,941,482.8246765136719,253.41714477539062,-4.174350261688232,28.620941162109375,-1.3616225719451904
16,1,658959616,945,1122.4600830078125,82.82797241210938,5.973357677459717,22.60901641845703,1.553662657737732
16,1,658959616,917,241.47161865234375,44.014129638671875,-9.248700141906738,27.606172561645508,3.2168805599212646
16,1,658959616,918,184.92381286621094,204.25254821777344,-12.946033477783203,31.313716888427734,-0.3892464339733124
16,1,658959616,893,104.81385040283203,69.36158752441406,-13.039694786071777,28.5283203125,2.8435659408569336
16,1,658959616,894,109.26280212402344,190.25808715820312,-12.96815013885498,28.59557342529297,0.04275215044617653
18,1,866301952,1024,819.4794311523438,151.5392608642578,4.183882713317871,34.67139434814453,1.2940800189971924
18,1,866301952,969,823.5606689453125,340.6060485839844,1.129491925239563,21.492292404174805,-1.3428981304168701
18,1,866301952,1002,910.9525756835938,255.6807861328125,2.6134026050567627,23.230131149291992,-0.6109028458595276
18,1,866301952,983,444.6874084472656,113.51460266113281,-10.476271629333496,48.82402038574219,3.8449106216430664
18,1,866301952,984,364.188720703125,81.42291259765625,-9.452523231506348,36.17180633544922,3.505571126937866
18,1,866301952,1019,773.9699096679688,133.667724609375,4.224804878234863,42.270565032958984,2.4140686988830566
18,1,866301952,1020,536.2858276367188,144.9221954345703,-14.143728256225586,100.69044494628906,5.6412577629089355
19,1,969922816,1153,762.7478637695312,101.60212707519531,3.5121943950653076,41.87754440307617,3.4950249195098877
19,1,969922816,1032,209.20919799804688,300.8678894042969,-7.3563971519470215,25.74510383605957,-1.5864115953445435
19,1,969922816,1043,901.8604125976562,32.244815826416016,2.343287944793701,23.878704071044922,2.080009698867798
19,1,969922816,1048,665.3643798828125,91.47570037841797,-0.12979795038700104,38.402587890625,3.385201930999756
19,1,969922816,1054,432.5593566894531,62.7484245300293,-8.619524002075195,41.07124710083008,4.813853740692139
19,1,969922816,1055,104.43021392822266,141.81300354003906,-13.491170883178711,31.351375579833984,1.1990022659301758
19,1,969922816,1058,182.7179412841797,161.2938232421875,-13.676130294799805,34.4869499206543,0.8761272430419922
19,1,969922816,1068,799.2867431640625,63.460567474365234,3.9415674209594727,37.4644660949707,4.105099678039551
19,1,969922816,1084,552.9087524414062,257.8854675292969,-2.7607173919677734,30.82851219177246,-1.3108583688735962
19,1,969922816,1096,242.97901916503906,204.0283203125,-7.971016883850098,27.678510665893555,-0.13221682608127594
19,1,969922816,1099,326.8750305175781,139.16116333007812,-14.281710624694824,44.78005599975586,2.2494139671325684
19,1,969922816,1101,733.1732177734375,274.0770568847656,0.8719509840011597,28.166810989379883,-1.3262653350830078
19,1,969922816,1105,394.14129638671875,54.45161056518555,-8.73253059387207,37.408790588378906,4.403964519500732
19,1,969922816,1106,502.46600341796875,103.24706268310547,-26.783363342285156,141.80581665039062,15.692352294921875
19,1,969922816,1115,694.3004760742188,174.19419860839844,2.0788514614105225,58.81999588012695,1.219131588935852
19,1,969922816,1121,636.6221313476562,113.5992202758789,-1.3129647970199585,51.891658782958984,4.12166690826416
19,1,969922816,1127,1058.130126953125,145.89120483398438,5.231149196624756,25.82514190673828,0.8576940298080444
19,1,969922816,1131,613.904296875,256.042724609375,-1.3889775276184082,30.460664749145508,-1.2306574583053589
19,1,969922816,1138,831.3775634765625,310.5020446777344,1.3986663818359375,23.33949089050293,-1.1717249155044556
19,1,969922816,1141,637.0776977539062,150.707275390625,-2.1741225719451904,106.69326782226562,5.2298665046691895
19,1,969922816,1146,667.5230102539062,319.59368896484375,-0.44560426473617554,23.68012237548828,-1.3683886528015137
19,1,969922816,1147,265.03759765625,21.721223831176758,-7.393631458282471,27.31565284729004,3.084171772003174
20,2,73665536,1280,468.2853698730469,233.71714782714844,-7.857386589050293,43.912559509277344,-1.6029982566833496
20,2,73665536,1249,204.7064971923828,32.044456481933594,-8.50265121459961,28.105066299438477,2.8827037811279297
20,2,73665536,1250,711.04833984375,337.6685791015625,-0.05185049772262573,23.649356842041016,-1.3917196989059448
20,2,73665536,1227,719.8063354492188,109.9019546508789,1.3873262405395508,38.110260009765625,2.6429808139801025
20,2,73665536,1192,487.5275573730469,315.8621826171875,-2.736469030380249,24.9013729095459,-1.4181528091430664
20,2,73665536,1163,137.56988525390625,34.61585998535156,-13.599699974060059,33.289791107177734,3.86042857170105
20,2,73665536,1264,895.2296752929688,115.45567321777344,4.429704666137695,31.436004638671875,1.7318007946014404
20,2,73665536,1231,224.56887817382812,249.50694274902344,-7.221717357635498,26.660661697387695,-0.7885258793830872
20,2,73665536,1168,388.3591003417969,261.71612548828125,-6.450860977172852,31.507417678833008,-1.449051022529602
20,2,73665536,1203,658.9954223632812,40.55852508544922,-0.49465158581733704,35.12721633911133,4.151166915893555
20,2,73665536,1263,723.5219116210938,73.68301391601562,1.241881251335144,35.38154220581055,3.2935707569122314
20,2,73665536,1278,641.1256103515625,331.5918273925781,-0.8377630114555359,23.83504867553711,-1.3544713258743286
21,2,177281280,1344,514.2218627929688,313.6385498046875,-2.4899518489837646,25.873727798461914,-1.3967148065567017
21,2,177281280,1315,78.51821899414062,118.96540832519531,-13.23530101776123,31.832794189453125,1.6213059425354004
21,2,177281280,1355,468.7518005371094,108.67434692382812,-9.756085395812988,51.97899627685547,4.052204132080078
21,2,177281280,1297,627.2964477539062,33.642147064208984,-1.5249242782592773,38.26474380493164,4.801958084106445
21,2,177281280,1331,682.156982421875,203.39723205566406,0.26560768485069275,40.63872146606445,-0.29295873641967773
21,2,177281280,1305,580.2556762695312,250.53598022460938,-2.3497347831726074,33.042808532714844,-1.205966591835022
21,2,177281280,1338,808.6764526367188,180.9579315185547,3.962355852127075,38.84162139892578,0.4200949966907501
22,2,281017344,1376,352.0648193359375,232.41769409179688,-7.712235450744629,33.9505615234375,-0.8385739326477051
22,2,281017344,1408,760.9468994140625,139.6640167236328,3.521897077560425,47.1748046875,2.3494927883148193
22,2,281017344,1360,279.28302001953125,242.9308319091797,-6.647321701049805,28.696136474609375,-0.6800382137298584
22,2,281017344,1426,642.4384765625,327.4385070800781,-0.945543646812439,25.825279235839844,-1.3473055362701416
22,2,281017344,1428,353.38458251953125,86.96521759033203,-10.182669639587402,39.761173248291016,3.328925132751465
22,2,281017344,1368,400.92938232421875,184.6542510986328,-14.650373458862305,56.72975158691406,0.38420096039772034
22,2,281017344,1371,409.7874755859375,125.98433685302734,-13.128713607788086,53.80644226074219,3.263413429260254
22,2,281017344,1373,56.542213439941406,57.95949935913086,-13.255141258239746,32.05763626098633,2.8528637886047363
22,2,281017344,1374,261.716552734375,104.26927947998047,-9.412182807922363,33.11505889892578,2.0066030025482178
23,2,384639232,1445,50.03229904174805,189.09812927246094,-13.261165618896484,32.72461700439453,0.15987063944339752
23,2,384639232,1446,209.7916259765625,173.7195281982422,-13.646218299865723,38.64619445800781,0.615923285484314
23,2,384639232,1482,514.256591796875,246.2648468017578,-4.438528060913086,37.03533172607422,-1.2738739252090454
23,2,384639232,1452,170.09104919433594,276.85919189453125,-7.562047958374023,28.26169776916504,-1.0490845441818237
23,2,384639232,1489,472.92144775390625,138.34483337402344,-12.853256225585938,65.90663146972656,3.591968536376953
23,2,384639232,1492,551.4471435546875,202.02603149414062,-10.860956192016602,89.25939178466797,-1.0520405769348145
24,2,488250112,1537,718.1588745117188,58.657196044921875,0.6312947869300842,37.90122985839844,3.5361530780792236
24,2,488250112,1604,249.40164184570312,27.017345428466797,-8.780899047851562,33.023948669433594,3.340859889984131
24,2,488250112,1542,409.72821044921875,93.53968048095703,-8.917590141296387,42.640892028808594,3.3556442260742188
24,2,488250112,1580,640.525634765625,253.10952758789062,-1.2474613189697266,35.905296325683594,-1.221081256866455
24,2,488250112,1548,261.1051330566406,236.90780639648438,-6.938498020172119,30.200590133666992,-0.5140776038169861
24,2,488250112,1549,195.03030395507812,234.87437438964844,-7.555476665496826,29.577573776245117,-0.4355230927467346
24,2,488250112,1552,612.198486328125,101.79141235351562,-4.210939884185791,75.8265151977539,7.136035442352295
24,2,488250112,1588,805.2219848632812,69.16665649414062,2.418062210083008,35.786827087402344,2.90168833732605
24,2,488250112,1589,761.3561401367188,93.00556945800781,2.847304582595825,45.384429931640625,3.7074413299560547
24,2,488250112,1590,284.4804382324219,88.26399993896484,-13.30256175994873,42.937278747558594,3.585676670074463
24,2,488250112,1592,356.3096618652344,153.1957550048828,-10.2221097946167,41.51194763183594,1.3595986366271973
24,2,488250112,1529,739.794189453125,147.25909423828125,1.4328866004943848,40.27870559692383,1.4746507406234741
25,2,591987968,1636,450.75750732421875,172.37818908691406,-15.51322078704834,71.12828826904297,1.375677227973938
25,2,591987968,1671,417.1242370605469,221.93157958984375,-7.079590320587158,38.61429977416992,-0.6551385521888733
25,2,591987968,1644,359.0013122558594,27.50204086303711,-9.58323860168457,40.8852424621582,4.8913960456848145
25,2,591987968,1680,264.56390380859375,309.8105773925781,-6.574103832244873,30.442964553833008,-1.5116008520126343
25,2,591987968,1650,297.7624206542969,192.4561767578125,-14.36805534362793,46.719764709472656,0.04953435808420181
25,2,591987968,1653,564.7392578125,321.09814453125,-2.0457913875579834,28.749832153320312,-1.3023719787597656
25,2,591987968,1660,320.176025390625,36.494285583496094,-9.896440505981445,39.09859085083008,4.25972318649292
26,2,695832064,1762,481.63116455078125,316.3376770019531,-3.168184518814087,30.027381896972656,-1.3352895975112915
26,2,695832064,1795,853.2914428710938,146.0258331298828,4.29256010055542,41.38274002075195,1.3470380306243896
26,2,695832064,1732,295.00445556640625,129.4729461669922,-12.193890571594238,43.03472900390625,1.9978448152542114
26,2,695832064,1788,542.4822998046875,239.56475830078125,-4.37479305267334,42.49317932128906,-1.3350751399993896
26,2,695832064,1800,144.8769073486328,305.5718078613281,-6.403507232666016,28.655466079711914,-1.0162500143051147
26,2,695832064,1769,354.42779541015625,95.49661254882812,-10.063957214355469,42.49642562866211,2.9612293243408203
26,2,695832064,1776,609.3562622070312,255.8555908203125,-2.0742850303649902,37.05562210083008,-1.3009289503097534
26,2,695832064,1748,225.87684631347656,42.34024429321289,-12.807032585144043,40.48619079589844,4.152176856994629
26,2,695832064,1780,665.156494140625,295.3580017089844,-0.9321445822715759,31.510723114013672,-1.278936505317688
26,2,695832064,1796,467.2540588378906,276.6930847167969,-4.433993339538574,34.160892486572266,-1.3975830078125
26,2,695832064,1785,424.4017639160156,281.8293151855469,-5.490108966827393,34.84640121459961,-1.6096223592758179
26,2,695832064,1764,349.0348815917969,214.70993041992188,-8.140647888183594,37.6860466003418,-0.44896507263183594
26,2,695832064,1723,245.85317993164062,240.8644561767578,-7.878442287445068,33.01924514770508,-0.6908895969390869
26,2,695832064,1724,222.03298950195312,92.15943145751953,-13.961685180664062,42.12194061279297,3.004366636276245
27,2,799366656,1824,663.2846069335938,60.117252349853516,-0.7860808372497559,51.292667388916016,5.213842868804932
27,2,799366656,1861,382.8175964355469,264.66265869140625,-6.764919281005859,37.006900787353516,-1.4755135774612427
27,2,799366656,1830,691.9932861328125,83.16099548339844,0.3014185130596161,49.95954132080078,4.0904717445373535
27,2,799366656,1884,888.8272094726562,68.23006439208984,4.051713466644287,38.78866958618164,2.8384287357330322
27,2,799366656,1838,739.594482421875,195.53250122070312,0.9206529855728149,40.005645751953125,-0.021138232201337814
27,2,799366656,1872,975.8840942382812,70.42973327636719,4.271766662597656,34.97277069091797,2.1817524433135986
27,2,799366656,1873,206.84048461914062,155.67835998535156,-14.542459487915039,43.15882873535156,1.0406419038772583
27,2,799366656,1874,464.8809509277344,232.032470703125,-7.113042831420898,44.82149124145508,-1.299934983253479
27,2,799366656,1813,482.3406066894531,94.19600677490234,-25.07796287536621,121.54413604736328,12.720488548278809
27,2,799366656,1851,220.5214385986328,284.3793640136719,-6.969939231872559,31.721193313598633,-1.1422712802886963
27,2,799366656,1820,286.7027282714844,298.3740539550781,-6.434847831726074,32.430877685546875,-1.4233890771865845
28,2,903083776,1888,391.06683349609375,153.4090576171875,-14.892378807067871,60.22970199584961,1.7127701044082642
28,2,903083776,1895,338.557373046875,119.24478912353516,-9.678703308105469,42.24839782714844,1.9103742837905884
28,2,903083776,1928,309.3992614746094,291.18438720703125,-6.7561845779418945,34.59160614013672,-1.537262201309204
28,2,903083776,1944,630.1963500976562,226.12477111816406,-1.9471439123153687,47.03561782836914,-1.2042514085769653
28,2,903083776,1914,60.40104675292969,176.57908630371094,-13.643939018249512,37.706138610839844,0.3213672339916229
28,2,903083776,1917,552.6273193359375,330.82275390625,-2.3117544651031494,31.03020477294922,-1.3720595836639404
29,3,6768384,1985,598.7859497070312,204.24488830566406,-3.9448306560516357,60.54623031616211,-0.9268824458122253
29,3,6768384,2022,606.6766967773438,309.1854248046875,-1.8388413190841675,33.04182815551758,-1.3131258487701416
29,3,6768384,1990,741.7068481445312,43.42160415649414,0.5071507692337036,38.881019592285156,3.013087749481201
